time,logger,level,message,exception
2012-01-14 15:20:20.6034,Raven.Database.Server.HttpServer,Debug,Request # 780: GET     -    61 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-1669189411,
2012-01-14 15:20:21.6149,Raven.Database.Server.HttpServer,Debug,Request # 781: GET     -    42 ms - <default>  - 200 - /stats?noCache=912732974,
2012-01-14 15:20:23.7179,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'WorkerSearches/1' was found,
2012-01-14 15:20:23.9182,Raven.Database.Server.HttpServer,Debug,Request # 782: GET     -   196 ms - <default>  - 200 - /docs/WorkerSearches/1,
2012-01-14 15:20:26.5920,Raven.Database.Server.HttpServer,Debug,Request # 783: GET     -    30 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=1329939726,
2012-01-14 15:20:27.6035,Raven.Database.Server.HttpServer,Debug,Request # 784: GET     -    27 ms - <default>  - 200 - /stats?noCache=688459815,
2012-01-14 15:20:32.8110,Raven.Database.Server.HttpServer,Debug,Request # 785: GET     -    44 ms - <default>  - 200 - /stats?noCache=-1668765193,
2012-01-14 15:20:32.9011,Raven.Database.Server.HttpServer,Debug,Request # 786: GET     -    83 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-84419051,
2012-01-14 15:20:38.8597,Raven.Database.Server.HttpServer,Debug,Request # 787: GET     -    27 ms - <default>  - 200 - /stats?noCache=210784164,
2012-01-14 15:20:38.8997,Raven.Database.Server.HttpServer,Debug,Request # 788: GET     -    28 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=64103667,
2012-01-14 15:20:45.0185,Raven.Database.Server.HttpServer,Debug,Request # 789: GET     -   105 ms - <default>  - 200 - /stats?noCache=-899903469,
2012-01-14 15:20:45.0586,Raven.Database.Server.HttpServer,Debug,Request # 790: GET     -    26 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-464371138,
2012-01-14 15:20:57.3563,Raven.Database.Server.HttpServer,Debug,Request # 791: GET     -    36 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=2039241647,
2012-01-14 15:20:59.4293,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/WorkerSearches' was found,
2012-01-14 15:20:59.5394,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-14 15:20:59.5394,Raven.Database.Server.HttpServer,Debug,Request # 792: GET     -     4 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-14 15:20:59.5394,Raven.Database.Server.HttpServer,Debug,Request # 793: GET     -   117 ms - <default>  - 200 - /docs/Raven/Hilo/WorkerSearches,
2012-01-14 15:20:59.7497,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/WorkerSearches and etag 00000000-0000-0300-0000-00000000009b,
2012-01-14 15:20:59.7597,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/WorkerSearches', update: True, ",
2012-01-14 15:20:59.7597,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 169 - step 1/2,
2012-01-14 15:20:59.7597,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 170 - step 2/2,
2012-01-14 15:20:59.7697,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 170, currentWorkCounter: 170, will wait for additional work",
2012-01-14 15:20:59.7697,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 171 - step 1/2,
2012-01-14 15:20:59.7697,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 172 - step 2/2,
2012-01-14 15:20:59.7697,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 172, currentWorkCounter: 172, will wait for additional work",
2012-01-14 15:20:59.7697,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 172, currentWorkCounter: 172, will wait for additional work",
2012-01-14 15:20:59.7697,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 172, currentWorkCounter: 172, will wait for additional work",
2012-01-14 15:20:59.7798,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 172, currentWorkCounter: 172, will wait for additional work",
2012-01-14 15:20:59.7697,Raven.Database.Server.HttpServer,Debug,Request # 794: PUT     -    15 ms - <default>  - 201 - /docs/Raven/Hilo/WorkerSearches,
2012-01-14 15:21:00.1002,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/advertisements' was found,
2012-01-14 15:21:00.1002,Raven.Database.Server.HttpServer,Debug,Request # 795: GET     -     2 ms - <default>  - 200 - /docs/Raven/Hilo/advertisements,
2012-01-14 15:21:00.1303,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/advertisements and etag 00000000-0000-0300-0000-00000000009c,
2012-01-14 15:21:00.1303,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/advertisements', update: True, ",
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 173 - step 1/2,
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 174 - step 2/2,
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 174, currentWorkCounter: 174, will wait for additional work",
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 175 - step 1/2,
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 176 - step 2/2,
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 176, currentWorkCounter: 176, will wait for additional work",
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 176, currentWorkCounter: 176, will wait for additional work",
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 176, currentWorkCounter: 176, will wait for additional work",
2012-01-14 15:21:00.1303,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 176, currentWorkCounter: 176, will wait for additional work",
2012-01-14 15:21:00.1403,Raven.Database.Server.HttpServer,Debug,Request # 796: PUT     -    11 ms - <default>  - 201 - /docs/Raven/Hilo/advertisements,
2012-01-14 15:21:00.1403,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/applicants' was found,
2012-01-14 15:21:00.1403,Raven.Database.Server.HttpServer,Debug,Request # 797: GET     -     2 ms - <default>  - 200 - /docs/Raven/Hilo/applicants,
2012-01-14 15:21:00.1403,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/applicants and etag 00000000-0000-0300-0000-00000000009d,
2012-01-14 15:21:00.1403,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/applicants', update: True, ",
2012-01-14 15:21:00.1503,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 177 - step 1/2,
2012-01-14 15:21:00.1503,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 178 - step 2/2,
2012-01-14 15:21:00.1703,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 178, currentWorkCounter: 178, will wait for additional work",
2012-01-14 15:21:00.1703,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 178, currentWorkCounter: 178, will wait for additional work",
2012-01-14 15:21:00.1703,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 178, currentWorkCounter: 178, will wait for additional work",
2012-01-14 15:21:00.2304,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 179 - step 1/2,
2012-01-14 15:21:00.2304,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 180 - step 2/2,
2012-01-14 15:21:00.2304,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 180, currentWorkCounter: 180, will wait for additional work",
2012-01-14 15:21:00.2304,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 180, currentWorkCounter: 180, will wait for additional work",
2012-01-14 15:21:00.2304,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 180, currentWorkCounter: 180, will wait for additional work",
2012-01-14 15:21:00.2304,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 180, currentWorkCounter: 180, will wait for additional work",
2012-01-14 15:21:00.2304,Raven.Database.Server.HttpServer,Debug,Request # 798: PUT     -    88 ms - <default>  - 201 - /docs/Raven/Hilo/applicants,
2012-01-14 15:21:00.3306,Raven.Database.DocumentDatabase,Debug,Executing batched commands in a single transaction,
2012-01-14 15:21:00.3306,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/257 and etag ,
2012-01-14 15:21:00.3306,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/257', update: False, ",
2012-01-14 15:21:00.3306,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/258 and etag ,
2012-01-14 15:21:00.3406,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/258', update: False, ",
2012-01-14 15:21:00.3406,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/259 and etag ,
2012-01-14 15:21:00.3406,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/259', update: False, ",
2012-01-14 15:21:00.3406,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/260 and etag ,
2012-01-14 15:21:00.3406,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/260', update: False, ",
2012-01-14 15:21:00.3406,Raven.Database.DocumentDatabase,Debug,Putting a document with key: advertisements/257 and etag ,
2012-01-14 15:21:00.3406,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'advertisements/257', update: False, ",
2012-01-14 15:21:00.3406,Raven.Database.DocumentDatabase,Debug,Putting a document with key: applicants/257 and etag ,
2012-01-14 15:21:00.3406,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'applicants/257', update: False, ",
2012-01-14 15:21:00.3606,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 181 - step 1/2,
2012-01-14 15:21:00.3606,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 182 - step 2/2,
2012-01-14 15:21:00.3606,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 182, currentWorkCounter: 182, will wait for additional work",
2012-01-14 15:21:00.3606,Raven.Database.DocumentDatabase,Debug,Successfully executed 6 commands,
2012-01-14 15:21:00.4107,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 5 documents for index: Skills/All,
2012-01-14 15:21:00.4107,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""Javascript""
}'",
2012-01-14 15:21:00.4107,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""jQuery""
}'",
2012-01-14 15:21:00.4107,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""C#""
}'",
2012-01-14 15:21:00.4107,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""COBOL""
}'",
2012-01-14 15:21:00.4107,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 182, currentWorkCounter: 182, will wait for additional work",
2012-01-14 15:21:00.4107,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 182, currentWorkCounter: 182, will wait for additional work",
2012-01-14 15:21:00.4107,Raven.Database.Server.HttpServer,Debug,Request # 799: POST    -    73 ms - <default>  - 200 - /bulk_docs,
2012-01-14 15:21:00.5509,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""OTRONOMBRE1""
}'",
2012-01-14 15:21:00.5509,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""FORTRAN""
}'",
2012-01-14 15:21:00.5509,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""OTRONOMBRE2""
}'",
2012-01-14 15:21:00.5509,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""Javascript""
}'",
2012-01-14 15:21:00.5409,Raven.Database.Server.HttpServer,Debug,"	PUT WorkerSearches/257
	PUT WorkerSearches/258
	PUT WorkerSearches/259
	PUT WorkerSearches/260
	PUT advertisements/257
	PUT applicants/257
",
2012-01-14 15:21:00.6210,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""jQuery""
}'",
2012-01-14 15:21:00.6210,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""HTML""
}'",
2012-01-14 15:21:00.6210,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""CSS""
}'",
2012-01-14 15:21:00.6210,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""PHP""
}'",
2012-01-14 15:21:00.6210,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""json""
}'",
2012-01-14 15:21:00.6210,Raven.Database.Indexing.Index.Indexing,Debug,Mapped 13 documents for Skills/All,
2012-01-14 15:21:00.6210,Raven.Database.Server.HttpServer,Debug,Request # 800: HEAD    -    58 ms - <default>  - 200 - /indexes/WorkerSearch/Search,
2012-01-14 15:21:00.6310,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/Applicants/ByName,
2012-01-14 15:21:00.6310,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Applicants/ByName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:applicants/257> indexed,tokenized<Name:Juan Perez>>",
2012-01-14 15:21:00.6410,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 1 documents for Temp/Applicants/ByName,
2012-01-14 15:21:00.6410,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 4 documents for index: WorkerSearch/Search,
2012-01-14 15:21:00.6410,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'WorkerSearch/Search' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/257> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:Programador Javascript> indexed,tokenized<Query:Se necesita un programador de javascript que conozca de arriba a abajo jQuery.> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:Javascript> indexed,tokenized<Query:jQuery> indexed,tokenized<Query:C#> indexed,omitNorms<Date:20111005000000000>>",
2012-01-14 15:21:00.6410,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'WorkerSearch/Search' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/258> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:Experto en COBOL> indexed,tokenized<Query:Se necesita un programador de COBOL.> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:COBOL> indexed,tokenized<Query:OTRONOMBRE1> indexed,omitNorms<Date:20111115000000000>>",
2012-01-14 15:21:00.6410,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'WorkerSearch/Search' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/259> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:Programador FORTRAN> indexed,tokenized<Query:Se necesita alguien que conozca al menos algo de FORTRAN 77.> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:FORTRAN> indexed,tokenized<Query:OTRONOMBRE2> indexed,omitNorms<Date:20111120000000000>>",
2012-01-14 15:21:00.6410,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'WorkerSearch/Search' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/260> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:Che Pibe> indexed,tokenized<Query:Se necesita alquien que ayude con cualquier cosa, no es necesario que sepa programar> indexed,omitNorms<Query:NULL_VALUE> indexed,omitNorms<Date:20111120000000000>>",
2012-01-14 15:21:00.6610,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 4 documents for WorkerSearch/Search,
2012-01-14 15:21:00.6710,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 183 - step 1/2,
2012-01-14 15:21:00.6710,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 184 - step 2/2,
2012-01-14 15:21:00.6811,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Found 14 mapped results for keys [json, Javascript, jQuery, C#, COBOL, OTRONOMBRE1, FORTRAN, OTRONOMBRE2, HTML, CSS, PHP] for index Skills/All",
2012-01-14 15:21:00.6811,Raven.Database.Tasks.ReduceTask,Debug,Starting to read 11 reduce keys for index Skills/All,
2012-01-14 15:21:00.6811,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 184, currentWorkCounter: 184, will wait for additional work",
2012-01-14 15:21:00.6811,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 184, currentWorkCounter: 184, will wait for additional work",
2012-01-14 15:21:00.7111,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 184, currentWorkCounter: 184, will wait for additional work",
2012-01-14 15:21:00.7712,Raven.Database.Server.HttpServer,Debug,Request # 801: PUT     -    63 ms - <default>  - 201 - /indexes/WorkerSearch/Search,
2012-01-14 15:21:00.7912,Raven.Database.Tasks.ReduceTask,Debug,Read 11 reduce keys in 00:00:00.1166455 with 117 results for index Skills/All,
2012-01-14 15:21:00.7912,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key Javascript result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:javascript> stored/uncompressed,indexed,omitNorms<SearchCount:9> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:9> stored/uncompressed,indexed,tokenized<Name:Javascript>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key jQuery result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:jquery> stored/uncompressed,indexed,omitNorms<SearchCount:9> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:9> stored/uncompressed,indexed,tokenized<Name:jQuery>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key C# result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:c#> stored/uncompressed,indexed,omitNorms<SearchCount:9> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:9> stored/uncompressed,indexed,tokenized<Name:C#>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key COBOL result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:cobol> stored/uncompressed,indexed,omitNorms<SearchCount:9> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:9> stored/uncompressed,indexed,tokenized<Name:COBOL>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key OTRONOMBRE1 result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:otronombre1> stored/uncompressed,indexed,omitNorms<SearchCount:9> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:9> stored/uncompressed,indexed,tokenized<Name:OTRONOMBRE1>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key FORTRAN result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:fortran> stored/uncompressed,indexed,omitNorms<SearchCount:9> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:9> stored/uncompressed,indexed,tokenized<Name:FORTRAN>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key OTRONOMBRE2 result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:otronombre2> stored/uncompressed,indexed,omitNorms<SearchCount:9> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:9> stored/uncompressed,indexed,tokenized<Name:OTRONOMBRE2>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key HTML result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:html> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:HTML>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key CSS result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:css> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:CSS>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key PHP result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:php> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:PHP>>",
2012-01-14 15:21:00.8012,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key json result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:json> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:json>>",
2012-01-14 15:21:00.8513,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce resulted in 11 entries for Skills/All for reduce keys: json, Javascript, jQuery, C#, COBOL, OTRONOMBRE1, FORTRAN, OTRONOMBRE2, HTML, CSS, PHP",
2012-01-14 15:21:00.8513,Raven.Database.Tasks.ReduceTask,Debug,Indexed 11 reduce keys in 00:00:00.0551324 with 117 results for index Skills/All,
2012-01-14 15:21:00.7912,Raven.Database.Server.HttpServer,Debug,Request # 802: HEAD    -     2 ms - <default>  - 200 - /indexes/Skills/All,
2012-01-14 15:21:00.8613,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 185 - step 1/2,
2012-01-14 15:21:00.8613,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 186 - step 2/2,
2012-01-14 15:21:00.8713,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 186, currentWorkCounter: 186, will wait for additional work",
2012-01-14 15:21:00.8713,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 186, currentWorkCounter: 186, will wait for additional work",
2012-01-14 15:21:00.8713,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 186, currentWorkCounter: 186, will wait for additional work",
2012-01-14 15:21:00.8713,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 186, currentWorkCounter: 186, will wait for additional work",
2012-01-14 15:21:01.0015,Raven.Database.Server.HttpServer,Debug,Request # 803: PUT     -   119 ms - <default>  - 201 - /indexes/Skills/All,
2012-01-14 15:21:01.0215,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Skills/All for all documents,
2012-01-14 15:21:01.0816,Raven.Database.Server.HttpServer,Debug,Request # 804: GET     -    62 ms - <default>  - 200 - /indexes/Skills/All?query=&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 15:21:01.0917,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Skills/All for: Name:j*,
2012-01-14 15:21:01.1117,Raven.Database.Server.HttpServer,Debug,Request # 805: GET     -    20 ms - <default>  - 200 - /indexes/Skills/All?query=Name%253Aj*&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 15:21:01.1117,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:programa*,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/1' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/3' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/33' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/35' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/65' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/67' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/97' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/99' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/129' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/131' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/161' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/163' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/193' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/195' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/225' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/227' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/257' was found,
2012-01-14 15:21:01.1117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/259' was found,
2012-01-14 15:21:01.5924,Raven.Database.Server.HttpServer,Debug,Request # 806: GET     -   449 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253Aprograma*&start=0&pageSize=128&aggregation=None,
